file_urls,time
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/kokomo-sp-bc.pdf?la=en&hash=4865C2A5947845E48191A1C5A46AF04245D99356,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/indy-sp-bc.pdf?la=en&hash=1B6C7E93BB9102ABD866FB6967965B6564502480,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/jennings-sp-bc.pdf?la=en&hash=8B0060D19C8F66813597CA71422B3FE4C46957FE,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/heartcenter-sp-bc.pdf?la=en&hash=74C2E04AB4DDD4AC7CCB54B87DC49E602B792189,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/fishers-sp-bc.pdf?la=en&hash=2B0BE4D99F39EB0565230A2EBB3EC6A976CC6C61,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/evansville-sp-bc.pdf?la=en&hash=E312539310AC3071C3BDE7FE9D39C9FDDE55389D,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/esc-sp-bc.pdf?la=en&hash=1A6E72AB49F7144DF0CCEBCDF8F0AAC9941F5724,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/dunn-sp-bc.pdf?la=en&hash=A63101245F1AEFC7A032EB9B347749E01EAAA6B6,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/clay-sp-bc.pdf?la=en&hash=36C4BC33918688D30A94A7B615AF9E82D659331B,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/carmel-sp-bc.pdf?la=en&hash=5DF70E8471E1370BE3800F65C8FE926F2966BF4E,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/asc-sp-bc.pdf?la=en&hash=BCFB80383A6D02B58C87EA82EC7FDAA135085BBC,06 11 2019 16:59:21
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/anderson-sp-bc.pdf?la=en&hash=865723B5A456B3C9C29E99BFF853E06CE147BFD4,06 11 2019 16:59:21
